"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"1970","0","0","321.21373948027","0","0","0","36787.9445782532","144568.441138254","8.34856092190628e-10","0","298.992077003859","62987.4091691747","42459.3963630278","12.298026486514","0","0","0","0","370920","287435.695091682","0.77492638599073"
"1971","0","1.43932443486355e-09","1291.32149034685","0","0","0","58279.2225364672","131521.320378435","196.768423784875","0","0","39332.8451467917","28793.6153514122","0","0","0","0","0","210960","259415.093327239","1.22968853492245"
"1972","0","92.9077585464432","913.224894793854","61.4901324331121","6.82401822290455e-09","0","93770.5369866114","117096.707203979","4097.36135736092","0","0","5305.52015900562","10711.7190097259","0","0","0","0","0","60018","232049.467502464","3.86633122567336"
"1973","0","8.35075512820094e-10","1278.99475459811","865.597666473774","0","0","17240.5616842293","399007.257949503","1.78113085739349e-09","0","0","14680.6842638902","18926.6702567137","0","0","1.78113085738152e-09","0","0","59508","451999.766575413","7.59561347340547"
"1974","0","49.1921059467065","1355.72766523347","0","0","0","412982.632763605","589284.885596081","1192.41136576914","0","1369.90118221058","240732.706675805","20162.4307452916","0","0","0","0","0","358752","1267129.88809994","3.5320496836253"
"1975","0","134.238659733722","2.13735702923718e-09","0","0","7.58211322778807e-10","543521.457723918","1835021.79251667","1199.29685695643","0","0","119242.057999071","311784.506102853","0","0","0","0","0","241086","2810903.3498592","11.6593387830865"
"1976","0","1.78113085738152e-09","2.28627549153833e-09","0","2.8286473599264e-09","0","412827.840965349","741008.261781636","8896.93901643522","0","4261.01192668877","106555.087916822","80921.1451061934","196.365796025522","0","0","0","0","186120","1354666.65250916","7.27845826622156"
"1977","0","0","2917.04090927977","9.42882105258452e-10","0","773.450480866256","174666.611159413","585308.29028396","46620.8967216309","0","1.20343151215038e-09","5599.93764369033","14539.9305942744","0","0","2.00730767973892e-09","0","0","95970","830426.157793119","8.65297653217797"
"1978","0","0","9.42882118665896e-10","1.08374730910317e-08","0","0","36010.9673169403","368460.015244344","72.9350434237143","0","0","146031.241001022","11699.7630280599","0","0","0","0","0","536154","562274.921633802","1.04871906510779"
"1979","0","9.42882097176507e-10","196.365795996221","2.84059338841657e-09","0","9.42882055455009e-10","611311.972648797","263564.849421988","1.34971261714412e-09","0","0","10184.308465902","11078.4693004255","0","0","139.829989395492","0","0","859560","896475.79562251","1.04294731679291"
"1980","0","1.20438460826033e-09","6.55517515563815e-10","1.34971261714412e-09","0","0","14270.1654453668","353924.090564759","1.36021088766494e-09","0","0","34536.6613368393","41072.2493567692","0","0","0","0","0","1987530","443803.166703739","0.223293820321574"
"1981","0","6.55516466268648e-10","2.02459983903902e-09","1.63225306519793e-09","0","0","243467.375443037","502783.45522623","51416.1886769236","0","0","6742.42780413489","34235.7984340408","0","0","0","0","0","591144","838645.24558437","1.41868181963171"
"1982","0","1.34971616509512e-09","6543.61121206381","1.3327555120356e-07","0","0","50848.0992580861","272741.457669263","1044.65956760018","0","0","7066.80258255463","8363.40833787563","0","0","0","0","0","423768","346608.038627578","0.817919329981448"
"1983","0","1151.04486380949","8.6356600455496e-10","27.0039719087989","0","0","105984.417151556","247075.199373522","1685.22922434237","0","0","6210.5613509351","28970.9463532685","0","0","0","0","0","180438","391104.402289343","2.16752791700941"
"1984","8.16102238462998e-10","5.75714285556212e-10","232.234158408501","1.36053443432536e-09","0","0","30298.4194229752","419160.866030141","3266.73606753546","0","0","52282.1071146441","16033.0906515222","1679.93491855825","0","0","0","0","184872","522953.388363787","2.8287322491442"
"1985","0","7.35344898649055e-10","6292.87966025377","9.16850316423885e-10","0","0","395497.523860395","639187.667843652","5888.64259399204","0","0","50115.516454388","41159.6814807239","808.842560601275","0","0","0","0","212454","1138950.75445401","5.36092873965192"
"1986","0","2705.28109341116","8614.62738869241","2212.73448751682","0","0","157348.044964435","1497275.24200159","7474.88474317199","0","0","9445.27791610853","15520.4950934021","0","0","0","0","0","307728","1700596.58768832","5.52629785943536"
"1987","0","1606.6307207106","12589.1074267564","1.20808616714529e-09","0","0","75587.8467581789","338280.673118261","5679.35336972706","0","0","2144.56089346305","9626.49788143917","1.27693992621878e-09","0","0","0","0","169236","445514.670168539","2.63250531901332"
"1988","0","2.04860493785753e-09","9.06152263567841e-10","91.3608948281795","0","0","105973.281997585","479542.117997172","1658.94876910547","0","0","5733.940598463","21898.1674731482","0","0","0","0","0","170454","614897.817730306","3.6074120744031"
"1989","0","144.841143781883","2990.51043868036","1.27693992621878e-09","0","0","213200.354151432","693503.072953698","5197.71816079957","0","0","48454.0404572186","28293.1452415438","0","0","0","0","0","461610","991783.682547156","2.14853162311725"
"1990","0","45.6804474145342","3116.15784438149","1.05696679416289e-09","0","165.670651491918","138197.883361157","883940.866873795","2186.49814563313","6.74349036519306e-08","0","95134.7841836071","106710.011329751","4.83305795313386e-10","0","0","4.83298717389584e-10","0","365802","1229497.5528373","3.3611012319159"
"1991","0","9.57614929405963e-10","905.465671363531","9.03988776946727e-10","0","0","170952.823657194","798731.025340402","2463.83262360984","0","0","2065.11765559716","8820.52766679834","6.03768883161146e-10","0","0","0","0","756126","983938.792614967","1.30128945786148"
"1992","0","1.05696011909956e-09","2985.02021338058","4.83305795313386e-10","0","0","30018.2271236571","91713.7599861677","322.660815876385","0","0","5334.91141250786","9186.65914115653","1.79285212466396e-09","0","6.03768592603128e-10","0","0","304920","139561.23869275","0.457697883683425"
"1993","0","9.04071788995778e-10","4.83298717389584e-10","6.03768883161146e-10","0","0","100425.513591718","239150.727432154","1.07571127520893e-09","0","0","13736.6722076451","4861.50558390441","0","0","0","0","0","405564","358174.418815424","0.883151410912764"
"1994","0","0","6.03768594625561e-10","0","0","0","163636.987936597","435418.545791522","1000.86348956776","0","6.0376916203582e-10","42975.8617437235","16920.4750836216","0","0","0","0","0","445920","659952.734045033","1.47998011761086"
"1995","0","6.03768592603128e-10","0","0","0","6.0376916203582e-10","376061.832221647","881255.914116359","5961.03016022248","0","0","6531.07891277216","8446.29844349383","0","0","0","0","0","473382","1278256.1538545","2.70026353738523"
"1996","0","0","0","0","0","0","77031.8964232781","800392.988632161","2786.90965686564","0","0","807.341147153337","5343.9703450639","63.1306082584115","0","0","0","0","400746","886426.23681278","2.21194032332894"
"1997","0","0","1199.1518253965","0","0","0","1926.56180904292","51668.3298701699","1857.40520038545","9.55400465429771e-10","0","9522.01187852342","33171.4824104477","9.55370951700201e-10","0","0","9.55465874061063e-10","0","127704","99344.9429939688","0.77793133334875"
"1998","0","0","0","0","0","1.22305197534631e-09","130362.457260891","393266.109393025","2298.20932439304","0","4.60979489960032e-10","2906.78967415879","7520.51287614494","1.12867247876815e-09","0","0","0","0","215904","536354.078528615","2.48422483385493"
"1999","0","0","0","0","0","0","60852.4256849945","146839.968080134","1.12867247876815e-09","0","66.969733282047","58392.4637090693","96336.3790393421","0","0","0","0","1.21480250596785e-09","445536","362488.206246825","0.813600261812344"
"2000","0","0","0","0","0","9.94390644242774e-10","53302.668283195","660546.341476364","3390.73997377947","2.89730580812113e-07","0","12377.2904288214","38168.1560257532","1.21480250596785e-09","0","0","0","0","413316","767785.196188205","1.85762272979562"
"2001","0","0","0","391.696598652748","0","0","31827.31825472","442819.634474873","2902.69718406513","0","0","7801.61810371995","4360.48612137021","0","1.75764811589342e-09","0","0","0","409596","490103.450737403","1.19655331286781"
"2002","0","0","1.75764320575432e-09","0","0","1.1284739664544e-09","235172.32722565","202313.468254466","5338.55247253926","0","0","40568.4355266669","11807.92863409","0","0","0","0","0","123156","495200.712113415","4.02092234331592"
"2003","0","1.75764832834001e-09","0","1.69637050518328e-09","0","1.75764811589342e-09","772529.875114685","1273529.14699582","755.919060135027","0","0","2016.44191043646","38927.2861344","0","0","0","0","0","194088","2087758.66921549","10.756763268288"
"2004","0","0","1.69637048632167e-09","0","0","1.21480173285298e-09","596206.422901516","1202309.41578869","1105.8794948386","0","0","16999.2444411081","18650.0163059104","0","0","0","0","0","109650","1835270.97893206","16.737537427561"
"2005","0","1.13091383462506e-09","0","1.09164562315052e-09","0","1.69637022995747e-09","326356.128009367","1169822.40676128","2298.42867826128","0","0","28673.866372149","51682.8267310651","8.27970230871677e-10","573.617492156916","430.906508461807","0","0","365712","1579838.18055274","4.31989702430531"
"2006","0","0","1066.22578903408","0","0","1.10618233898646e-09","187979.077791814","782302.549399953","2195.21253715811","0","0","18501.216883357","13217.7203780818","0","0","0","0","0","305268","1005262.0027794","3.29304742973191"
"2007","0","1.09163902271005e-09","1.10808135911877e-09","8.27970230871677e-10","0","0","160642.145531697","422833.209366747","969.554009592625","0","0","16128.0576908381","7949.20194932105","332.532453982346","0","0","0","0","415452","608854.701002182","1.46552357673614"
"2008","0","1.10808137166561e-09","1.24195853554629e-09","0","0","1.15979149481922e-07","52671.9293508331","513077.366998821","2842.95042411217","0","0","38397.4431203571","56710.2555111645","1.88527666123198e-09","0","0","0","0","1054704","663699.945405408","0.629276029488281"
"2009","0","6.20977707921019e-10","9.58357295063921e-10","1.03892304139134e-09","0","0","132091.507585816","751758.266038714","1.41395749643022e-09","0","0","56112.7447838291","1804.62545729521","1.64429819201756e-09","0","0","0","0","514188","941767.14386566","1.83156188760854"
"2010","0","0","1.03892646826713e-09","0","0","6.38896962462476e-10","567608.859534158","1132845.11906157","1.09619879434003e-09","0","1.03891359951044e-09","500.258412644892","13439.1035452312","0","0","0","0","0","518040","1714393.34055361","3.30938410268243"
"2011","0","810.438739521291","1.4139530280477e-09","1.64429819201756e-09","0","1.03891359951044e-09","507839.901161762","1460187.56497842","2026.77610243471","0","0","11164.5868371735","3088.11756092064","0","0","0","3.62428248124125e-09","0","421380","1985117.38538024","4.71099099477964"
"2012","0","389.197092122986","1430.56566460453","0","0","9.42693133501159e-10","364111.882177068","312467.766126239","3629.09318410877","0","0","4050.31401456347","3.62428248124125e-09","0","0","0","0","0","193326","686078.818258711","3.54881815306121"
"2013","0","0","0","0","0","1.0962000837043e-09","906912.973924536","1180877.04111048","1039.130466997","0","0","678.267913907289","3254.47382660217","0","0","0","0","0","387036","2092761.88724252","5.40715046466614"
"2014","0","0","3.62428248124125e-09","0","0","1765.7712404928","734903.920107566","1115187.10570215","2.21054056329504","0","3.62428400563028e-09","5345.26745090508","1.36101645650516e-09","0","0","0","0",NA,"340590",NA,NA
"2015","0","0","0","0","0","3.62428400563028e-09","233249.00495741","647132.746911311","6320.74326484035",NA,"1.39057706007834","8176.85129732453","59052.3730022053",NA,"0","0",NA,NA,"651172",NA,NA
"2016","0","0","0","0",NA,"850.611166049017","555164.647485415","931733.701911779",NA,NA,"0","11612.4194714524",NA,NA,"0",NA,NA,NA,"469230",NA,NA
"2017","0","0","0",NA,NA,"2072.55117789487","1013996.99849457",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"578700",NA,NA
"2018","0","0",NA,NA,NA,"3.13581052685295e-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"770772",NA,NA
"2019","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"256074",NA,NA
"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"323814",NA,NA
"2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"878952",NA,NA
